Date,Open,High,Low,Close,Adj Close,Volume,Moving Average,RSI
2023-10-13,181.419998,181.929993,178.139999,178.850006,178.387054,51427100,183.11100129268291,56.385426164109916
2023-10-16,176.750000,179.080002,176.509995,178.720001,178.257401,52517000,183.5853992682927,69.09596567423678
2023-10-17,176.649994,178.419998,174.800003,177.149994,176.691452,57549400,184.10164504878048,68.94019639515125
2023-10-18,175.580002,177.580002,175.110001,175.839996,175.384842,54764400,184.63660553658536,63.704052785411896
2023-10-19,176.039993,177.839996,175.190002,175.460007,175.005844,59302900,185.1398861707317,61.394087214043246
2023-10-20,175.309998,175.419998,172.639999,172.880005,172.432510,64189300,185.73150851219512,47.672569652498765
2023-10-23,170.910004,174.009995,169.929993,173.000000,172.552200,55980100,186.26881365853657,51.71822807554311
2023-10-24,173.050003,173.669998,171.449997,173.440002,172.991058,43816600,186.7917606585366,49.33893685425988
2023-10-25,171.880005,173.059998,170.649994,171.100006,170.657135,57157000,187.34532534146342,39.255510854195826
2023-10-26,170.369995,171.380005,165.669998,166.889999,166.458023,70625300,187.98790980487806,22.62397407109576
2023-10-27,166.910004,168.960007,166.830002,168.220001,167.784576,58499100,188.60057475609756,21.938525539684193
2023-10-30,169.020004,171.169998,168.869995,170.289993,169.849197,51131000,189.17335770731708,30.396891501085904
2023-10-31,169.350006,170.899994,167.899994,170.770004,170.327972,44846000,189.70888612195122,27.116082195798015
2023-11-01,171.000000,174.229996,170.119995,173.970001,173.519684,56934900,189.99873314634146,34.695720309587585
2023-11-02,175.520004,177.779999,175.460007,177.570007,177.110382,77334800,190.16714329268294,47.30640043107727
2023-11-03,174.240005,176.820007,173.350006,176.649994,176.192749,79763700,190.3009342195122,45.78410271569261
2023-11-06,176.380005,179.429993,176.210007,179.229996,178.766068,63841300,190.3541788292683,54.06885959208471
2023-11-07,179.179993,182.440002,178.970001,181.820007,181.349365,70530000,190.45110936585365,61.14009953418446
2023-11-08,182.350006,183.449997,181.589996,182.889999,182.416595,49340300,190.51177907317074,63.49434152409871
2023-11-09,182.960007,184.119995,181.809998,182.410004,181.937836,53763500,190.60970290243904,68.73769392482997
2023-11-10,183.970001,186.570007,183.529999,186.399994,186.162445,66133400,190.5899721707317,72.86687147201555
2023-11-13,185.820007,186.029999,184.210007,184.800003,184.564499,43627500,190.61725414634145,68.64740501519944
2023-11-14,187.699997,188.110001,186.300003,187.440002,187.201126,60108400,190.52444573170732,76.56045473070093
2023-11-15,187.850006,189.500000,187.779999,188.009995,187.770386,53790500,190.39461165853658,88.93805433732766
2023-11-16,189.570007,190.960007,188.649994,189.710007,189.468246,54412900,190.36830365853658,89.08694593132833
2023-11-17,190.250000,190.380005,188.570007,189.690002,189.448257,50922700,190.41385524390245,88.12892302705615
2023-11-20,189.889999,191.910004,189.880005,191.449997,191.206009,46505100,190.47329158536587,88.69759024335366
2023-11-21,191.410004,191.520004,189.740005,190.639999,190.397049,38134500,190.58388207317074,84.25811062407637
2023-11-22,191.490005,192.929993,190.830002,191.309998,191.066193,39617700,190.66158763414634,82.10279021093227
2023-11-24,190.869995,190.899994,189.250000,189.970001,189.727905,24048300,190.76389595121952,80.52250187775155
2023-11-27,189.919998,190.669998,188.899994,189.789993,189.548126,40552600,190.82796053658538,77.18847877585902
2023-11-28,189.779999,191.080002,189.399994,190.399994,190.157349,38415400,190.86035829268292,74.59862184435471
2023-11-29,190.899994,192.089996,188.970001,189.369995,189.128662,43014200,190.82796053658538,68.62069742370998
2023-11-30,189.839996,190.320007,188.190002,189.949997,189.707916,48794400,190.69276729268293,71.54285068407759
2023-12-01,190.330002,191.559998,189.229996,191.240005,190.996292,45679300,190.5860741219512,66.35138077975236
2023-12-04,189.979996,190.050003,187.449997,189.429993,189.188583,43389500,190.4988686585366,65.42298921760836
2023-12-05,190.210007,194.399994,190.179993,193.419998,193.173508,66628400,190.3590467804878,68.27623341125084
2023-12-06,194.449997,194.759995,192.110001,192.320007,192.074921,41089700,190.28548192682928,62.75904036179447
2023-12-07,193.630005,195.000000,193.589996,194.270004,194.022430,47477700,190.1670964390244,63.30219509117176
2023-12-08,194.199997,195.990005,193.669998,195.710007,195.460587,53377300,189.98708253658538,66.21767277666532
2023-12-11,193.110001,193.490005,191.419998,193.179993,192.933807,60943700,189.88747763414634,54.474891249544626
2023-12-12,193.080002,194.720001,191.720001,194.710007,194.461868,52696900,189.70913924390246,60.149620574512305
2023-12-13,195.089996,198.000000,194.850006,197.960007,197.707718,70404200,189.40017034146342,64.69287232273581
2023-12-14,198.020004,199.619995,196.160004,198.110001,197.857529,66831600,189.0658402195122,68.98316645559756
2023-12-15,197.529999,198.399994,197.000000,197.570007,197.318222,128256700,188.73759092682928,67.8440409771838
2023-12-18,196.089996,196.630005,194.389999,195.889999,195.640350,55751900,188.4124603902439,62.002612938035384
2023-12-19,196.160004,196.949997,195.889999,196.940002,196.689026,40714100,188.04345970731708,66.53558785052628
2023-12-20,196.899994,197.679993,194.830002,194.830002,194.581711,52242800,187.74439375609757,59.991802635236986
2023-12-21,196.100006,197.080002,193.500000,194.679993,194.431885,46482500,187.49898180487804,57.38827641391055
2023-12-22,195.179993,195.410004,192.970001,193.600006,193.353287,37122800,187.23475539024392,59.24614076821845
2023-12-26,193.610001,193.889999,192.830002,193.050003,192.803986,28919300,186.9507558292683,49.03193440382604
2023-12-27,192.490005,193.500000,191.089996,193.149994,192.903839,48087700,186.70017451219513,52.29151358609985
2023-12-28,194.139999,194.660004,193.169998,193.580002,193.333298,34049900,186.4096062195122,47.92043147847613
2023-12-29,193.899994,194.399994,191.729996,192.529999,192.284637,42628800,186.1282736097561,40.185177457718034
2024-01-02,187.149994,188.440002,183.889999,185.639999,185.403412,82488700,185.98819048780487,31.663451201930144
2024-01-03,184.220001,185.880005,183.429993,184.250000,184.015198,58414500,185.7707467804878,24.38783664974723
2024-01-04,182.149994,183.089996,180.880005,181.910004,181.678177,71983600,185.48883990243903,8.867229335527895
2024-01-05,181.990005,182.759995,180.169998,181.179993,180.949097,62303300,185.2003252195122,7.864614515909707
2024-01-08,182.089996,185.600006,181.500000,185.559998,185.323517,59144500,184.80219065853657,24.90598107657486
2024-01-09,183.919998,185.149994,182.729996,185.139999,184.904053,42841800,184.4564819512195,26.290266075706924
2024-01-10,184.350006,186.399994,183.919998,186.190002,185.952713,46792900,184.1344645609756,26.290266075706924
2024-01-11,186.539993,187.050003,183.619995,185.589996,185.353485,49128400,183.83876970731708,28.166358065824184
2024-01-12,186.059998,186.740005,185.190002,185.919998,185.683060,40444700,183.48381714634147,29.47518822973538
2024-01-16,182.160004,184.259995,180.929993,183.630005,183.395981,65603000,183.23025663414634,27.893586253741077
2024-01-17,181.270004,182.929993,180.300003,182.679993,182.447189,47317400,182.99056897560976,27.407413184855372
2024-01-18,186.089996,189.139999,185.830002,188.630005,188.389618,78005800,182.6327734390244,42.152810226121524
2024-01-19,189.330002,191.949997,188.820007,191.559998,191.315872,68741000,182.26116685365852,46.77316005471432
2024-01-22,192.300003,195.330002,192.259995,193.889999,193.642899,60133900,181.89597414634147,52.0871679929596
2024-01-23,195.020004,195.750000,193.830002,195.179993,194.931259,42355600,181.3213091707317,67.67973463035213
2024-01-24,195.419998,196.380005,194.339996,194.500000,194.252121,53631300,180.78540375609757,69.50893071265268
2024-01-25,195.220001,196.270004,193.110001,194.169998,193.922546,54822100,180.22265887804878,75.2678913039912
2024-01-26,194.270004,194.759995,191.940002,192.419998,192.174774,44594000,179.67473773170732,72.23100935660047
2024-01-29,192.009995,192.199997,189.580002,191.729996,191.485657,47145600,179.23142897560976,64.28901012190266
2024-01-30,190.940002,191.800003,187.470001,188.039993,187.800354,55859400,178.83337146341464,55.832647090814476
2024-01-31,187.039993,187.100006,184.350006,184.399994,184.164993,55467800,178.4886155121951,46.739513265057944
2024-02-01,183.990005,186.949997,183.820007,186.860001,186.621872,64885400,178.0549112195122,52.16650364501714
2024-02-02,179.860001,187.330002,179.250000,185.850006,185.613159,102518000,177.66556573170732,49.88330779260267
2024-02-05,188.149994,189.250000,185.839996,187.679993,187.440811,69668800,177.2113997804878,56.857412800541795
2024-02-06,186.860001,189.309998,186.770004,189.300003,189.058762,43490800,176.73630807317073,60.96028218280015
2024-02-07,190.639999,191.050003,188.610001,189.410004,189.168625,53439000,176.23097568292684,51.6009840235136
